115.652
0,109.829,7.28427,4,1,0.0302734,0,0.00485038
1,110.371,8.2505,4,1,0.0380859,0,0.00433596
2,111.937,9.01423,5,1,0.0410156,0,0.00431247
3,435.117,8.70553,5,2,0.0351562,0,0.00429284
4,434.639,9.32676,5,2,0.0410156,0,0.00427966
5,1011.31,12.5645,5,3,0.0585938,0,0.00429184
6,111.425,9.34855,5,1,0.0429688,0,0.00427119
7,435.151,11.2983,5,2,0.0556641,0,0.00427359
8,435.053,9.66704,5,2,0.0429688,0,0.00429701
9,435.151,11.0963,5,2,0.0576172,0,0.00430137
10,117.03,9.20559,5,1,0.0380859,0,0.00432449
11,435.117,11.0036,5,2,0.0498047,0,0.00432249
12,434.954,11.0705,5,2,0.0527344,0,0.00457607
13,435.076,11.2906,5,2,0.0546875,0,0.00437092
14,112.44,9.37846,5,1,0.0410156,0,0.00430661
15,435.149,12.2497,5,2,0.0605469,0,0.0042754
16,435.151,12.7348,6,2,0.0595703,0,0.00432956
17,116.17,10.8142,6,1,0.0517578,0,0.00433913
18,435.053,13.5018,5,2,0.0664062,0,0.00437717
19,435.053,10.7925,6,2,0.0488281,0,0.00432465
20,116.17,11.7386,6,1,0.0576172,0,0.00448668
21,435.149,12.6403,6,2,0.0576172,0,0.00451634
22,114.828,12.0968,6,1,0.0478516,0,0.00479919
23,435.127,14.1187,6,2,0.0605469,0,0.00485957
24,114.828,15.0443,6,1,0.0556641,0,0.00513448
25,1003.18,20.7888,7,3,0.0537109,0,0.00599078
26,435.117,30.8116,8,2,0.0820312,0,0.0068556
27,435.053,40.7569,9,2,0.0869141,0,0.00817793
28,435.151,53.9596,16,2,0.0947266,0,0.00979671
29,435.149,64.0764,101,2,0.0976562,0,0.0112863
30,1004.1,68.2493,101,3,0.0986328,0,0.0118794
31,1768.44,72.4469,101,4,0.108398,0,0.0123447
32,435.151,71.756,101,2,0.0859375,0,0.0125927
33,993.611,72.0644,101,3,0.09375,0,0.012465
34,999.194,71.2721,101,3,0.100586,0,0.0122647
35,986.145,73.3421,101,3,0.09375,0,0.0127806
36,959.636,73.3817,101,3,0.0986328,0,0.0126572
37,1008.21,75.362,101,3,0.107422,0,0.0125873
38,435.151,72.4479,101,2,0.100586,0,0.0125387
39,435.151,74.7027,101,2,0.0878906,0,0.0130313
40,435.151,76.3401,101,2,0.101562,0,0.0130848
41,1010.21,74.7528,101,3,0.0820312,0,0.0132013
42,435.117,75.4255,101,2,0.0908203,0,0.0133624
43,435.149,74.9721,101,2,0.0966797,0,0.0127539
44,435.149,80.0046,101,2,0.102539,0,0.0134041
45,435.149,76.5922,101,2,0.0869141,0,0.0133992
46,435.127,75.0057,101,2,0.0849609,0,0.0132746
47,983.489,77.7456,101,3,0.103516,0,0.0132268
48,975.061,77.033,101,3,0.0908203,0,0.0132501
49,1010.79,75.8284,101,3,0.0957031,0,0.0130985
50,435.076,74.5937,101,2,0.0839844,0,0.0135103
51,435,75.2994,101,2,0.0810547,0,0.0132702
52,435.149,78.6781,101,2,0.0722656,0,0.0140867
53,1000.23,80.5999,101,3,0.0839844,0,0.0139836
54,995.918,76.4267,101,3,0.0820312,0,0.013473
55,435.053,76.7556,101,2,0.0693359,0,0.0138241
56,435.149,79.2784,101,2,0.0800781,0,0.0138191
57,997.036,81.7035,101,3,0.0927734,0,0.0138637
58,435.127,77.5189,101,2,0.0585938,0,0.0139216
59,946.193,78.8405,101,3,0.0957031,0,0.0134694
60,435.151,79.4021,101,2,0.0849609,0,0.0138037
61,435.117,81.6291,101,2,0.0791016,0,0.0143136
62,435.117,80.1239,101,2,0.0576172,0,0.0143303
63,1008.92,82.4716,101,3,0.0830078,0,0.0140095
64,435.076,77.7811,101,2,0.0683594,0,0.0139984
65,435.076,77.8337,101,2,0.0566406,0,0.0142008
66,435,79.829,101,2,0.0732422,0,0.0141722
67,1004.99,84.9806,101,3,0.0849609,0,0.0146058
68,973.593,83.2956,101,3,0.0888672,0,0.0143076
69,435.117,79.6607,101,2,0.0820312,0,0.014527
70,435.117,76.6563,101,2,0.0693359,0,0.0137547
71,435.117,79.2726,101,2,0.078125,0,0.0140092
72,987.443,79.5445,101,3,0.0771484,0,0.0139647
73,979.358,81.8737,101,3,0.0869141,0,0.0142328
74,999.194,81.4626,101,3,0.0839844,0,0.0142184
75,434.093,77.3179,101,2,0.0732422,0,0.0140704
76,435.151,81.4291,101,2,0.0693359,0,0.014418
77,1807.12,81.9277,101,4,0.0800781,0,0.0140729
78,435.151,82.024,101,2,0.0859375,0,0.0143968
79,435,80.7403,101,2,0.0917969,0,0.014096
80,690.607,80.7642,101,3,0.0791016,0,0.0141783
81,435.076,80.203,101,2,0.0771484,0,0.0141329
82,435.076,84.4352,101,2,0.0849609,0,0.0146165
83,1010.21,80.8683,101,3,0.0839844,0,0.0143015
84,1011.31,85.6726,101,3,0.100586,0,0.0146663
85,1500.35,83.5491,101,4,0.0849609,0,0.0144485
86,435.151,82.466,101,2,0.101562,0,0.0142218
87,435.127,85.7064,101,2,0.0878906,0,0.0146891
88,435.151,83.7847,101,2,0.0800781,0,0.0148819
89,1000.23,86.3609,101,3,0.078125,0,0.0152038
90,1007.46,82.096,101,3,0.0820312,0,0.0143773
91,435,84.5704,101,2,0.0888672,0,0.014539
92,997.036,85.4498,101,3,0.0751953,0,0.0147272
93,1005.85,85.2135,101,3,0.0898438,0,0.0146906
94,435,80.9616,101,2,0.0810547,0,0.014107
95,1004.1,86.5861,101,3,0.09375,0,0.0147455
96,995.918,85.5852,101,3,0.0898438,0,0.0147732
97,435.149,84.5146,101,2,0.0800781,0,0.014858
98,435.151,86.0607,101,2,0.0820312,0,0.015492
99,1009.59,86.1382,101,3,0.0810547,0,0.0154669
100,435.151,90.1338,101,2,0.0888672,0,0.0155929
101,851.553,87.1313,101,3,0.0849609,0,0.015208
102,1008.92,86.593,101,3,0.0976562,0,0.015037
103,435.149,87.6431,101,2,0.0791016,0,0.0156033
104,435.149,87.1032,101,2,0.0908203,0,0.0150337
105,435.117,82.0228,101,2,0.0732422,0,0.0145646
106,435.149,88.1668,101,2,0.0976562,0,0.01495
107,1000.23,90.1176,101,3,0.100586,0,0.0150078
108,947.923,85.7674,101,3,0.0898438,0,0.0147232
109,435.151,83.7379,101,2,0.0683594,0,0.0149582
110,435.151,85.1268,101,2,0.078125,0,0.0148265
111,435.127,87.4115,101,2,0.0830078,0,0.0151114
112,953.029,86.1887,101,3,0.0742188,0,0.015252
113,435.117,91.2339,101,2,0.0878906,0,0.0158176
114,1001.24,89.4076,101,3,0.0966797,0,0.0152606
115,984.827,90.3643,101,3,0.0800781,0,0.0158867
116,435.151,86.7974,101,2,0.0996094,0,0.0149885
117,435.151,87.5149,101,2,0.078125,0,0.0152552
118,961.25,89.3999,101,3,0.0761719,0,0.0155402
119,959.636,92.6267,101,3,0.0996094,0,0.0155279
120,435.076,88.6824,101,2,0.0898438,0,0.0153741
121,435.127,87.0411,101,2,0.0742188,0,0.0153265
122,970.606,92.0888,101,3,0.0810547,0,0.0157938
123,435.151,93.8938,101,2,0.104492,0,0.0158356
124,997.036,92.1105,101,3,0.0849609,0,0.0155788
125,1004.99,91.5774,101,3,0.09375,0,0.0156222
126,434.818,89.1613,101,2,0.0839844,0,0.0154602
127,992.422,89.4469,101,3,0.09375,0,0.0152155
128,1010.21,91.9202,101,3,0.09375,0,0.0157919
129,998.128,93.1064,101,3,0.0839844,0,0.0160782
130,435.053,89.1512,101,2,0.0732422,0,0.0160653
131,435.151,91.6146,101,2,0.0820312,0,0.0159663
132,435.149,91.3718,101,2,0.0888672,0,0.0158391
133,435.127,90.9762,101,2,0.0888672,0,0.0156356
134,1008.92,93.1154,101,3,0.101562,0,0.0156301
135,435.076,87.7503,101,2,0.0839844,0,0.0151626
136,1009.59,94.5176,101,3,0.114258,0,0.015307
137,986.145,93.9892,101,3,0.0898438,0,0.0158715
138,435.149,93.1406,101,2,0.0908203,0,0.0157314
139,435.151,91.096,101,2,0.101562,0,0.015381
140,983.489,94.0993,101,3,0.106445,0,0.01559
141,1001.24,95.5376,101,3,0.107422,0,0.0156409
142,967.552,92.923,101,3,0.104492,0,0.0154196
143,1010.21,90.8441,101,3,0.115234,0,0.0152431
144,1008.21,92.1012,101,3,0.105469,0,0.0153678
145,1004.99,97.2099,101,3,0.12793,0,0.0156373
146,984.827,92.621,101,3,0.0908203,0,0.0156658
147,1005.85,95.1723,101,3,0.109375,0,0.0155499
148,1006.68,98.1028,101,3,0.132812,0,0.0156555
149,435.053,91.5057,101,2,0.103516,0,0.0153085
150,1000.23,94.1607,101,3,0.114258,0,0.0156257
151,435.076,89.8135,101,2,0.103516,0,0.0154082
152,435.151,92.5424,101,2,0.111328,0,0.0157348
153,435.151,89.2852,101,2,0.107422,0,0.0153081
154,1668.15,93.6099,101,4,0.115234,0,0.0154958
155,1729.75,94.5748,101,4,0.108398,0,0.0155774
156,435.149,88.7209,101,2,0.125977,0,0.0146957
157,435.151,91.905,101,2,0.12207,0,0.0150347
158,1755.09,90.6898,101,4,0.0996094,0,0.0151796
159,435.076,92.4881,101,2,0.12793,0,0.0149044
160,1008.92,91.4032,101,3,0.115234,0,0.0154084
161,435.151,91.6246,101,2,0.126953,0,0.0150362
162,975.061,94.2009,101,3,0.125977,0,0.0153667
163,1001.24,93.476,101,3,0.111328,0,0.015553
164,1002.23,94.6086,101,3,0.116211,0,0.0154684
165,435.117,90.5221,101,2,0.107422,0,0.0152408
166,980.754,94.0172,101,3,0.121094,0,0.0154278
167,1795.76,94.1236,101,4,0.126953,0,0.0151682
168,1004.99,89.9534,101,3,0.111328,0,0.0149972
169,1008.21,96.64,101,3,0.148438,0,0.015076
170,435.151,91.5663,101,2,0.116211,0,0.015313
171,1004.1,98.1156,101,3,0.15625,0,0.0151202
172,951.342,91.421,101,3,0.111328,0,0.0151705
173,988.72,91.47,101,3,0.112305,0,0.0153837
174,1480.89,95.4926,101,4,0.126953,0,0.0151815
175,980.754,97.1827,101,3,0.132812,0,0.0154483
176,1006.68,97.0112,101,3,0.152344,0,0.0153163
177,1705.93,94.1427,101,4,0.126953,0,0.0154506
178,920.602,96.6599,101,3,0.149414,0,0.0154115
179,944.449,93.3405,101,3,0.130859,0,0.015527
180,435.151,92.5584,101,2,0.129883,0,0.0152269
181,1006.68,94.6232,101,3,0.131836,0,0.01521
182,2874.36,96.5374,101,5,0.138672,0,0.0152059
183,967.552,97.3466,101,3,0.138672,0,0.0154366
184,1008.92,98.1671,101,3,0.138672,0,0.0155962
185,995.918,98.361,101,3,0.149414,0,0.015362
186,1008.21,100.453,101,3,0.160156,0,0.0152529
187,976.512,97.2747,101,3,0.166016,0,0.0151467
188,1582.48,97.6299,101,4,0.152344,0,0.0151071
189,1811.47,96.7759,101,4,0.143555,0,0.0154788
190,946.193,95.6349,101,3,0.160156,0,0.0151244
191,1842.49,100.554,101,4,0.166992,0,0.0149686
192,1008.21,98.8109,101,3,0.175781,0,0.014818
193,1007.46,98.4368,101,3,0.15625,0,0.0150157
194,989.976,99.1317,101,3,0.172852,0,0.0151738
195,1009.59,96.7317,101,3,0.146484,0,0.0152931
196,1004.1,101.751,101,3,0.174805,0,0.0152798
197,969.087,97.6579,101,3,0.181641,0,0.0148227
198,1804.91,106.963,101,4,0.192383,0,0.015372
199,2849.48,100.891,101,5,0.166992,0,0.0153492
200,1839.49,103.573,101,4,0.193359,0,0.014789
201,1811.47,100.603,101,4,0.193359,0,0.0151775
202,1802.66,101.911,101,4,0.19043,0,0.0148241
203,998.128,98.5782,101,3,0.168945,0,0.01498
204,1681.01,98.4327,101,4,0.176758,0,0.0145848
205,1511.89,101.763,101,4,0.194336,0,0.0151173
206,2940.29,107.498,101,5,0.191406,0,0.0148674
207,1003.18,105.62,101,3,0.220703,0,0.0150272
208,1638.33,100.631,101,4,0.185547,0,0.0150324
209,1008.92,104.117,101,3,0.194336,0,0.0153592
210,1723.91,103.966,101,4,0.205078,0,0.0164269
211,2745.01,113.41,101,5,0.235352,0,0.0149084
212,1738.37,104.926,101,4,0.230469,0,0.0148897
213,1012.18,103.359,101,3,0.226562,0,0.0146438
214,1813.59,107.258,101,4,0.220703,0,0.0151088
215,5406.59,114.793,101,7,0.24707,0,0.0154106
216,1765.81,116.91,101,4,0.273438,0,0.0145888
217,3370.8,114.975,101,6,0.262695,0,0.0148289
218,3293.24,117.511,101,6,0.295898,0,0.0143999
219,2906.93,129.426,101,5,0.327148,0,0.0140822
220,3261.81,121.358,101,6,0.335938,0,0.0141694
221,8957.3,160.382,101,9,0.428711,0,0.01349
222,9696.83,159.091,101,9,0.454102,0,0.0130864
223,21169.3,206.937,101,12,0.541016,0,0.0129935
224,13931.6,209.533,101,11,0.670898,0,0.0120064
225,93936.3,332.843,101,16,0.773438,0,0.0123625
226,5804.47,231.658,101,8,0.745117,0,0.0122804
227,15271.1,283.384,101,11,0.861328,0,0.0123583
228,27807.9,336.468,101,13,0.963867,0,0.0124246
229,15254.3,304.277,106.306,11,0.949219,1,0.0120929
230,11282,325.065,105.663,10,0.980469,1,0.0125546
231,159397,572.013,110.371,17,1.10352,1,0.0127327
232,24162.3,398.348,109.275,13,1.0918,1,0.013069
233,295975,806.724,115.282,18,1.29688,1,0.0136733
234,1.09304e+06,2836.91,117.865,20,1.72363,1,0.0153679
235,8.44095e+06,24925.1,138.872,23,2.83496,1,0.0183739
236,8.44495e+06,36073.8,429.6,23,4.2627,2,0.0231777
237,1.68434e+07,65505.4,746.805,24,4.83984,3,0.025687
238,1.34302e+08,373537,759.728,27,4.86328,3,0.0252748
239,8.44909e+06,77532.5,930.025,23,5.20703,3,0.0253769
240,6.71839e+07,140054,799.819,26,5.18066,3,0.0257853
241,1.68302e+07,77398.5,826.202,24,4.91699,3,0.0250099
242,6.71841e+07,320274,954.703,26,5.62695,3,0.0266069
243,6.71896e+07,556221,973.593,26,5.54395,3,0.0267474
244,6.71872e+07,652669,993.611,26,5.83105,3,0.0272476
245,2.68524e+08,1.16107e+06,976.512,28,5.67773,3,0.0272302
246,2.68519e+08,1.50662e+06,1315.87,28,6.11621,4,0.0280818
247,2.68522e+08,1.75868e+06,991.21,28,6.26953,3,0.0294245
248,1.343e+08,1.41226e+06,975.061,27,5.71582,3,0.0282714
249,2.68524e+08,2.02343e+06,1289.79,28,6.27832,4,0.0289922
250,2.68518e+08,1.29641e+06,1302.87,28,5.93164,4,0.0291589
